股票代號,資料日期,填息結果,交易天數
1463,2014-07-23,True,3
1308,2014-07-23,False,
1305,2014-07-23,False,
1304,2014-07-23,False,
1809,2014-07-23,True,6
3037,2014-07-24,False,
3041,2014-07-24,False,
3057,2014-07-24,True,17
4106,2014-07-24,True,1
4144,2014-07-24,False,
4536,2014-07-24,False,
8215,2014-07-24,True,1
6271,2014-07-24,False,
8404,2014-07-24,True,37
9908,2014-07-24,True,4
9938,2014-07-24,True,62
9939,2014-07-24,True,5
2850,2014-07-24,True,25
5522,2014-07-24,True,3
2535,2014-07-24,False,
8131,2014-07-24,True,8
2439,2014-07-24,True,20
1110,2014-07-24,True,1
1219,2014-07-24,True,3
1467,2014-07-24,True,3
1701,2014-07-24,False,
1702,2014-07-24,True,6
2495,2014-07-24,True,120
1773,2014-07-24,False,
1733,2014-07-24,False,
2020,2014-07-24,True,3
2105,2014-07-24,True,138
2340,2014-07-24,True,28
2393,2014-07-24,True,133
2409,2014-07-24,True,1
2414,2014-07-24,True,36
1806,2014-07-24,True,2
6209,2014-07-25,True,647
9945,2014-07-25,False,
6166,2014-07-25,True,6
3055,2014-07-25,True,15
2838,2014-07-25,False,
2637,2014-07-25,True,118
1708,2014-07-25,True,4
2915,2014-07-25,False,
5871,2014-07-28,True,161
1319,2014-07-28,True,2
1503,2014-07-28,True,3
1762,2014-07-28,False,
2108,2014-07-28,True,171
3044,2014-07-28,True,17
3054,2014-07-28,True,149
8103,2014-07-28,True,32
3591,2014-07-29,True,3
3706,2014-07-29,True,195
5706,2014-07-29,False,
3518,2014-07-29,False,
6277,2014-07-29,True,12
8021,2014-07-29,True,3
9933,2014-07-29,True,5
9937,2014-07-29,True,2
3311,2014-07-29,False,
6205,2014-07-29,False,
3036,2014-07-29,True,22
3231,2014-07-29,True,10
1434,2014-07-29,True,181
1612,2014-07-29,False,
1715,2014-07-29,True,49
1234,2014-07-29,True,46
2355,2014-07-29,True,150
2527,2014-07-29,True,14
2882,2014-07-29,True,183
2102,2014-07-29,False,
3533,2014-07-30,True,1
9941,2014-07-30,False,
6215,2014-07-30,True,1
6117,2014-07-30,True,3
5521,2014-07-30,True,4
3665,2014-07-30,True,1
3617,2014-07-30,True,168
3376,2014-07-30,True,14
6239,2014-07-30,True,15
3040,2014-07-30,True,20
2852,2014-07-30,False,
2497,2014-07-30,True,121
2227,2014-07-30,False,
2201,2014-07-30,False,
1730,2014-07-30,True,116
1720,2014-07-30,False,
1514,2014-07-30,True,116
3315,2014-07-30,True,163
8374,2014-07-31,False,
8110,2014-07-31,True,10
6176,2014-07-31,False,
6112,2014-07-31,False,
6108,2014-07-31,True,10
5285,2014-07-31,True,1
4906,2014-07-31,True,29
3033,2014-07-31,False,
2448,2014-07-31,True,9
2301,2014-07-31,False,
2207,2014-07-31,True,20
1447,2014-07-31,False,
1444,2014-07-31,True,183
1307,2014-07-31,True,121
1262,2014-07-31,False,
2539,2014-07-31,False,
2892,2014-08-01,False,
2509,2014-08-01,True,163
1440,2014-08-01,False,
2382,2014-08-01,True,10
2457,2014-08-01,False,
2616,2014-08-04,False,
6005,2014-08-04,True,179
5531,2014-08-04,False,
5234,2014-08-04,False,
2420,2014-08-04,True,158
1711,2014-08-04,False,
2405,2014-08-04,True,393
2365,2014-08-04,False,
2351,2014-08-04,True,17
1717,2014-08-04,False,
2415,2014-08-04,True,8
9910,2014-08-05,True,76
8112,2014-08-05,True,8
6282,2014-08-05,False,
4119,2014-08-05,True,197
3545,2014-08-05,False,
3090,2014-08-05,False,
2845,2014-08-05,True,178
8011,2014-08-05,False,
2423,2014-08-05,True,44
2231,2014-08-05,True,43
1532,2014-08-05,False,
1519,2014-08-05,True,1
1227,2014-08-05,True,207
1215,2014-08-05,True,131
2471,2014-08-05,True,164
9946,2014-08-06,True,19
6201,2014-08-06,True,141
5007,2014-08-06,False,
3026,2014-08-06,False,
2912,2014-08-06,True,77
2801,2014-08-06,True,11
2006,2014-08-06,False,
1817,2014-08-06,True,105
1727,2014-08-06,False,
2049,2014-08-06,False,
3702,2014-08-07,True,155
8996,2014-08-07,True,12
6285,2014-08-07,True,176
6226,2014-08-07,False,
5515,2014-08-07,False,
2605,2014-08-07,True,12
3031,2014-08-07,True,107
2397,2014-08-07,True,17
2324,2014-08-07,True,169
1789,2014-08-07,False,
1229,2014-08-07,True,17
1216,2014-08-07,True,15
2461,2014-08-07,True,85
1527,2014-08-08,True,141
3058,2014-08-08,True,167
3454,2014-08-08,False,
4960,2014-08-08,True,29
9188,2014-08-08,False,
9958,2014-08-08,False,
9921,2014-08-11,True,3
6202,2014-08-11,True,2
3583,2014-08-11,True,13
3042,2014-08-11,True,1
2489,2014-08-11,False,
2357,2014-08-11,True,15
2114,2014-08-11,True,141
2707,2014-08-11,False,
4999,2014-08-12,True,5
2536,2014-08-12,True,79
2547,2014-08-12,True,80
2834,2014-08-12,True,148
3189,2014-08-12,True,9
1530,2014-08-13,True,29
1737,2014-08-13,True,147
2311,2014-08-13,True,2
2377,2014-08-13,True,1
2478,2014-08-13,True,1
2886,2014-08-13,True,162
4994,2014-08-13,False,
3703,2014-08-14,True,8
9925,2014-08-14,False,
3209,2014-08-14,True,86
5519,2014-08-14,False,
6269,2014-08-14,True,4
5203,2014-08-14,False,
3035,2014-08-14,True,91
4733,2014-08-14,True,10
3003,2014-08-14,True,2
2889,2014-08-14,False,
2880,2014-08-14,True,8
2328,2014-08-14,True,11
2002A,2014-08-14,False,
2002,2014-08-14,True,18
1722,2014-08-14,False,
3034,2014-08-14,True,56
6213,2014-08-15,False,
1419,2014-08-15,False,
4426,2014-08-15,True,59
1517,2014-08-18,False,
2477,2014-08-18,False,
4919,2014-08-18,True,8
5880,2014-08-19,False,
9914,2014-08-19,True,78
3679,2014-08-19,True,179
3598,2014-08-19,True,3
2534,2014-08-19,True,6
1704,2014-08-19,True,3
1340,2014-08-19,False,
2887,2014-08-19,False,
2885,2014-08-20,True,4
1810,2014-08-20,True,6
2374,2014-08-20,True,299
2607,2014-08-20,True,3
2701,2014-08-20,True,167
2836,2014-08-20,True,7
5269,2014-08-20,True,5
6206,2014-08-20,True,193
9926,2014-08-21,True,9
4976,2014-08-21,True,5
5280,2014-08-21,True,2
3023,2014-08-21,True,125
8429,2014-08-21,False,
911619,2014-08-21,True,1
6177,2014-08-21,True,3
3008,2014-08-21,False,
4306,2014-08-21,False,
2823,2014-08-21,True,157
2702,2014-08-21,False,
2542,2014-08-21,True,149
2476,2014-08-21,True,34
2228,2014-08-21,True,5
1725,2014-08-21,True,5
1609,2014-08-21,True,608
1446,2014-08-21,True,2
2884,2014-08-21,True,165
9931,2014-08-22,True,6
6605,2014-08-22,True,2
2472,2014-08-22,True,1
2511,2014-08-22,True,72
3021,2014-08-25,True,3
6183,2014-08-25,True,6
5434,2014-08-25,True,124
5264,2014-08-25,True,4
4956,2014-08-25,True,1
6409,2014-08-25,True,5
2923,2014-08-25,True,1
3515,2014-08-25,False,
2441,2014-08-25,True,186
2436,2014-08-25,True,1
1724,2014-08-25,True,5
1709,2014-08-25,False,
1324,2014-08-25,False,
1323,2014-08-25,True,20
2613,2014-08-25,True,93
910069,2014-08-26,True,2
6155,2014-08-26,True,1
6142,2014-08-26,True,634
5538,2014-08-26,False,
4414,2014-08-26,True,1
3257,2014-08-26,True,2
2712,2014-08-26,True,4
2379,2014-08-26,True,5
2425,2014-08-26,True,153
2059,2014-08-26,True,4
2023,2014-08-26,False,
1525,2014-08-26,True,1
1313,2014-08-26,True,166
2428,2014-08-26,True,10
2706,2014-08-27,True,143
2516,2014-08-27,True,5
2903,2014-08-27,False,
2399,2014-08-27,True,682
3704,2014-08-27,False,
6216,2014-08-27,True,153
9912,2014-08-27,False,
3588,2014-08-27,True,3
2115,2014-08-27,True,6
6133,2014-08-27,True,2
1583,2014-08-27,True,114
1533,2014-08-27,True,4
1474,2014-08-27,True,138
1453,2014-08-27,True,11
1409,2014-08-27,True,27
1310,2014-08-27,True,152
1604,2014-08-27,True,135
1225,2014-08-27,True,1
01008T,2014-08-27,,
2537,2014-08-28,False,
2812,2014-08-28,True,161
3002,2014-08-28,True,103
3025,2014-08-28,True,3
3052,2014-08-28,False,
4942,2014-08-28,False,
6230,2014-08-28,False,
6184,2014-08-28,True,168
6197,2014-08-28,True,8
2383,2014-08-28,True,28
9105,2014-08-28,True,2
9917,2014-08-28,True,150
5907,2014-08-28,True,9
2354,2014-08-28,True,27
1786,2014-08-28,True,13
2106,2014-08-28,False,
2012,2014-08-28,True,76
1734,2014-08-28,True,27
1726,2014-08-28,True,5
1537,2014-08-28,True,17
1476,2014-08-28,True,21
1465,2014-08-28,False,
1454,2014-08-28,True,122
1402,2014-08-28,True,175
1231,2014-08-28,False,
1210,2014-08-28,False,
1102,2014-08-28,False,
2317,2014-08-28,False,
6116,2014-08-29,False,
9927,2014-08-29,True,138
3062,2014-08-29,False,
3383,2014-08-29,True,1
2890,2014-08-29,False,
2867,2014-08-29,True,162
3005,2014-08-29,True,92
5525,2014-09-01,False,
1203,2014-09-01,False,
2395,2014-09-01,False,
2905,2014-09-01,True,81
3027,2014-09-01,True,13
5243,2014-09-01,False,
2615,2014-09-02,True,4
4958,2014-09-02,True,120
1416,2014-09-03,True,132
1536,2014-09-03,True,5
3004,2014-09-03,True,1
4737,2014-09-04,True,12
9934,2014-09-04,False,
3167,2014-09-04,False,
4104,2014-09-04,False,
2704,2014-09-04,True,82
3164,2014-09-04,True,1
2499,2014-09-04,True,1
1626,2014-09-04,False,
3017,2014-09-05,True,75
4938,2014-09-05,True,47
4984,2014-09-05,True,4
2442,2014-09-09,True,84
2816,2014-09-09,False,
6131,2014-09-09,True,116
1466,2014-09-10,True,1
4141,2014-09-11,True,1
2515,2014-09-12,True,185
5534,2014-09-12,False,
6168,2014-09-12,True,118
9944,2014-09-12,True,1
1714,2014-09-17,True,71
1808,2014-09-17,True,10
2474,2014-09-17,True,1
2891,2014-09-18,True,138
2540,2014-09-23,True,50
910801,2014-09-23,True,1
3605,2014-09-24,True,57
2888,2014-09-24,True,144
2332,2014-09-24,False,
2387,2014-09-24,True,1
1457,2014-09-24,True,109
2841,2014-09-26,True,68
2505,2014-09-29,True,46
3312,2014-09-29,True,36
2462,2014-10-01,False,
01004T,2014-10-02,,
2528,2014-10-06,True,34
9188,2014-10-07,True,39
3018,2014-10-07,True,1
2890,2014-10-07,True,3
1466,2014-10-07,True,106
2302,2014-10-08,True,33
912398,2014-10-08,True,16
3576,2014-10-13,True,56
3022,2014-10-14,True,94
4526,2014-10-16,True,2
2506,2014-10-17,True,9
006204,2014-10-24,,
0056,2014-10-24,,
0050,2014-10-24,,
006208,2014-10-29,,
1337,2014-10-29,True,1
5608,2014-10-31,False,
4141,2014-11-11,True,17
01007T,2014-11-20,,
4737,2014-11-20,True,13
006203,2014-11-25,,
0060,2014-11-25,,
0055,2014-11-25,,
0054,2014-11-25,,
0053,2014-11-25,,
0051,2014-11-25,,
910708,2014-12-04,True,2
2618,2014-12-11,True,17
0080,2014-12-12,,
0081,2014-12-12,,
8112,2014-12-24,True,1
3596,2014-12-26,True,11
2353,2015-01-05,True,38
3004,2015-01-08,True,205
3036,2015-01-13,True,21
2426,2015-01-22,True,1
8033,2015-01-29,True,32
5880,2015-02-02,True,51
8011,2015-02-04,False,
1808,2015-02-05,True,24
1316,2015-02-26,True,463
1528,2015-03-05,True,1
2115,2015-03-09,True,1
9105,2015-04-08,True,1
01004T,2015-04-09,,
9939,2015-04-09,True,28
01003T,2015-04-16,,
2727,2015-05-04,True,18
01001T,2015-05-07,,
4930,2015-05-14,False,
911609,2015-05-18,True,4
9136,2015-05-18,False,
01007T,2015-05-21,,
01002T,2015-05-21,,
911608,2015-05-26,True,1
5225,2015-05-27,False,
8454,2015-06-01,False,
910322,2015-06-01,False,
910861,2015-06-02,False,
8070,2015-06-03,True,1
912398,2015-06-04,False,
6414,2015-06-08,True,13
2809,2015-06-09,False,
1773,2015-06-11,True,231
1590,2015-06-15,True,203
2597,2015-06-15,False,
2612,2015-06-15,True,4
3032,2015-06-16,True,98
3443,2015-06-16,True,15
8427,2015-06-16,True,60
3030,2015-06-17,False,
2851,2015-06-17,False,
4144,2015-06-17,False,
9940,2015-06-18,True,36
6504,2015-06-18,True,4
6422,2015-06-18,True,170
3296,2015-06-18,True,2
2910,2015-06-22,True,3
8150,2015-06-22,True,1
2395,2015-06-23,True,2
3006,2015-06-23,False,
2722,2015-06-24,True,26
5234,2015-06-24,False,
9188,2015-06-24,False,
2723,2015-06-25,True,4
2455,2015-06-25,True,7
2421,2015-06-25,True,83
2433,2015-06-25,True,81
0080,2015-06-26,,
0081,2015-06-26,,
2373,2015-06-26,True,166
2637,2015-06-26,False,
3045,2015-06-26,True,208
3669,2015-06-26,True,1
3305,2015-06-29,False,
5388,2015-06-29,True,7
4960,2015-06-29,False,
3015,2015-06-29,True,73
2010,2015-06-29,True,195
2375,2015-06-29,True,49
2330,2015-06-29,True,154
1615,2015-06-29,True,130
2478,2015-06-29,True,3
1560,2015-06-30,False,
2308,2015-06-30,True,1
2327,2015-06-30,True,66
2451,2015-06-30,False,
2483,2015-06-30,True,92
2528,2015-06-30,True,14
2642,2015-06-30,True,12
2881,2015-06-30,False,
3698,2015-06-30,True,2
8210,2015-06-30,True,119
9930,2015-07-01,False,
3094,2015-07-01,True,77
3504,2015-07-01,True,59
2462,2015-07-01,False,
2882,2015-07-01,False,
1589,2015-07-01,True,2
6505,2015-07-02,True,1
6164,2015-07-02,False,
6128,2015-07-02,True,95
6108,2015-07-02,True,195
4722,2015-07-02,True,4
3653,2015-07-02,False,
3338,2015-07-02,True,107
2820,2015-07-02,True,157
2228,2015-07-02,True,2
2107,2015-07-02,False,
1717,2015-07-02,True,163
1710,2015-07-02,True,40
1451,2015-07-02,False,
1414,2015-07-02,False,
1325,2015-07-02,True,2
2316,2015-07-02,True,164
6155,2015-07-03,True,1
6192,2015-07-03,False,
6189,2015-07-03,False,
9943,2015-07-03,True,10
4916,2015-07-03,True,68
2459,2015-07-03,False,
2883,2015-07-03,False,
2605,2015-07-03,False,
2404,2015-07-03,True,55
2362,2015-07-03,True,54
3607,2015-07-03,False,
9911,2015-07-06,True,200
2385,2015-07-06,False,
2409,2015-07-06,False,
1455,2015-07-06,False,
2032,2015-07-06,True,163
3016,2015-07-07,True,1
9904,2015-07-07,True,14
8081,2015-07-07,True,158
8016,2015-07-07,True,84
6141,2015-07-07,False,
4977,2015-07-07,False,
3028,2015-07-07,False,
2832,2015-07-07,False,
1809,2015-07-07,False,
2501,2015-07-07,True,334
2504,2015-07-07,False,
1702,2015-07-07,True,7
1536,2015-07-07,True,46
1507,2015-07-07,False,
1504,2015-07-07,True,6
1444,2015-07-07,True,168
1410,2015-07-07,False,
9931,2015-07-08,False,
8422,2015-07-08,True,97
8261,2015-07-08,True,37
6281,2015-07-08,False,
4133,2015-07-08,True,3
2538,2015-07-08,True,5
6224,2015-07-08,False,
1731,2015-07-08,True,9
1568,2015-07-08,True,94
1521,2015-07-08,False,
1460,2015-07-08,True,59
1315,2015-07-08,True,164
2313,2015-07-08,True,3
3055,2015-07-09,True,77
3481,2015-07-09,False,
3532,2015-07-09,True,1
8341,2015-07-09,True,2
4164,2015-07-09,True,1
6136,2015-07-09,False,
4952,2015-07-09,True,76
8163,2015-07-09,True,1
8213,2015-07-09,False,
2904,2015-07-09,True,153
4733,2015-07-09,False,
2535,2015-07-09,False,
3550,2015-07-09,True,195
2456,2015-07-09,True,2
2467,2015-07-09,True,354
1303,2015-07-09,True,3
1338,2015-07-09,True,59
1452,2015-07-09,True,1
1723,2015-07-09,False,
1457,2015-07-09,True,1
2024,2015-07-09,False,
2031,2015-07-09,False,
2345,2015-07-09,True,45
2359,2015-07-09,True,130
2408,2015-07-09,True,39
1909,2015-07-09,True,174
3617,2015-07-10,True,4
6451,2015-07-10,False,
6112,2015-07-10,True,76
2906,2015-07-10,False,
2020,2015-07-10,True,3
2439,2015-07-10,True,71
2331,2015-07-10,False,
1220,2015-07-10,True,2
2453,2015-07-10,True,68
3031,2015-07-13,False,
9945,2015-07-13,True,96
8411,2015-07-13,False,
6214,2015-07-13,True,5
3705,2015-07-13,True,1
3514,2015-07-13,True,69
2908,2015-07-13,True,21
1904,2015-07-13,True,49
2493,2015-07-13,True,174
2419,2015-07-13,True,4
2417,2015-07-13,False,
2338,2015-07-13,True,121
2114,2015-07-13,False,
2015,2015-07-13,True,112
2887,2015-07-13,True,1
2816,2015-07-14,False,
9938,2015-07-14,True,1
8404,2015-07-14,True,55
6415,2015-07-14,True,3
6145,2015-07-14,False,
4536,2015-07-14,True,39
3034,2015-07-14,False,
2849,2015-07-14,True,7
2634,2015-07-14,True,1
2034,2015-07-14,True,150
2608,2015-07-14,True,25
1262,2015-07-14,True,20
1532,2015-07-14,True,3
1558,2015-07-14,False,
1233,2015-07-14,False,
2303,2015-07-14,True,80
2492,2015-07-14,True,19
2606,2015-07-14,True,5
2615,2015-07-14,True,14
2484,2015-07-15,True,56
6115,2015-07-15,True,234
5469,2015-07-15,True,71
4904,2015-07-15,True,13
4755,2015-07-15,True,67
3380,2015-07-15,True,67
3047,2015-07-15,True,57
2855,2015-07-15,False,
2454,2015-07-15,False,
2514,2015-07-15,False,
2426,2015-07-15,True,1
2109,2015-07-15,False,
1612,2015-07-15,False,
1473,2015-07-15,True,114
1445,2015-07-15,True,3
1301,2015-07-15,True,1
1232,2015-07-15,True,154
1109,2015-07-15,False,
1108,2015-07-15,False,
2449,2015-07-15,True,155
4934,2015-07-16,True,66
5522,2015-07-16,True,45
5538,2015-07-16,False,
6120,2015-07-16,True,66
6213,2015-07-16,True,36
6215,2015-07-16,True,241
8926,2015-07-16,False,
6449,2015-07-16,True,57
8046,2015-07-16,True,2
8443,2015-07-16,False,
9924,2015-07-16,True,3
4906,2015-07-16,True,116
6405,2015-07-16,True,67
4104,2015-07-16,False,
2412,2015-07-16,True,14
2527,2015-07-16,False,
2885,2015-07-16,False,
1236,2015-07-16,False,
1439,2015-07-16,True,108
1463,2015-07-16,True,10
1713,2015-07-16,True,5
2207,2015-07-16,True,1
1905,2015-07-16,True,1
2356,2015-07-16,True,108
2367,2015-07-16,True,100
2415,2015-07-16,True,45
2427,2015-07-16,True,244
2485,2015-07-16,True,2
2352,2015-07-16,True,66
4999,2015-07-17,False,
9919,2015-07-17,True,65
9907,2015-07-17,False,
6196,2015-07-17,True,99
3559,2015-07-17,True,75
1618,2015-07-17,True,34
2548,2015-07-17,False,
2472,2015-07-17,True,73
1528,2015-07-17,True,39
1323,2015-07-17,True,162
2913,2015-07-17,True,217
3010,2015-07-20,False,
8114,2015-07-20,True,43
6286,2015-07-20,True,33
4720,2015-07-20,True,88
4532,2015-07-20,True,165
3130,2015-07-20,False,
9917,2015-07-20,True,9
2852,2015-07-20,False,
3057,2015-07-20,True,135
2376,2015-07-20,True,38
2340,2015-07-20,True,170
2208,2015-07-20,True,131
1712,2015-07-20,False,
1614,2015-07-20,False,
1470,2015-07-20,True,4
1312A,2015-07-20,True,42
1312,2015-07-20,True,1
2707,2015-07-20,False,
8271,2015-07-21,True,159
8249,2015-07-21,True,42
5533,2015-07-21,False,
5215,2015-07-21,True,67
3706,2015-07-21,True,261
2705,2015-07-21,False,
2468,2015-07-21,False,
2437,2015-07-21,False,
2013,2015-07-21,True,141
2009,2015-07-21,True,155
1907,2015-07-21,True,44
1733,2015-07-21,True,83
1715,2015-07-21,False,
1592,2015-07-21,True,38
1326,2015-07-21,True,3
2029,2015-07-21,True,217
2850,2015-07-22,True,80
3044,2015-07-22,True,81
3062,2015-07-22,True,131
3591,2015-07-22,True,1
6278,2015-07-22,True,61
5305,2015-07-22,True,3
6176,2015-07-22,True,39
6205,2015-07-22,True,44
9942,2015-07-22,False,
2486,2015-07-22,True,514
3605,2015-07-22,True,41
2360,2015-07-22,True,60
2420,2015-07-22,True,81
1104,2015-07-22,False,
1459,2015-07-22,True,4
1525,2015-07-22,True,14
1219,2015-07-22,True,5
1540,2015-07-22,False,
2006,2015-07-22,False,
2201,2015-07-22,True,43
2204,2015-07-22,True,242
1535,2015-07-22,False,
5471,2015-07-23,False,
3416,2015-07-23,True,63
3450,2015-07-23,True,73
4137,2015-07-23,True,5
4935,2015-07-23,True,12
6257,2015-07-23,False,
9802,2015-07-23,True,186
6412,2015-07-23,False,
8011,2015-07-23,False,
8131,2015-07-23,True,44
9905,2015-07-23,False,
9908,2015-07-23,True,113
6271,2015-07-23,True,36
3041,2015-07-23,True,37
2603,2015-07-23,True,1
2495,2015-07-23,True,10
1101,2015-07-23,False,
2731,2015-07-23,False,
1307,2015-07-23,True,36
1337,2015-07-23,True,55
1604,2015-07-23,True,69
1110,2015-07-23,True,1
2105,2015-07-23,True,167
2325,2015-07-23,True,34
2414,2015-07-23,False,
2458,2015-07-23,True,92
2480,2015-07-23,False,
1762,2015-07-23,True,83
1582,2015-07-24,True,64
2002,2015-07-24,False,
2002A,2015-07-24,False,
3645,2015-07-24,False,
4106,2015-07-24,True,61
9925,2015-07-24,True,165
9939,2015-07-27,True,13
9918,2015-07-27,True,13
6166,2015-07-27,False,
1707,2015-07-27,False,
1711,2015-07-27,True,81
1503,2015-07-27,True,15
2442,2015-07-27,True,27
9933,2015-07-28,True,234
8215,2015-07-28,True,10
6239,2015-07-28,True,2
5871,2015-07-28,False,
4526,2015-07-28,True,34
4306,2015-07-28,True,2
3501,2015-07-28,True,10
3037,2015-07-28,True,2
4119,2015-07-28,True,2
2393,2015-07-28,True,32
2355,2015-07-28,True,1
2108,2015-07-28,True,10
1810,2015-07-28,True,38
1730,2015-07-28,True,34
1708,2015-07-28,True,10
1476,2015-07-28,True,2
2712,2015-07-28,True,2
3033,2015-07-29,False,
9941,2015-07-29,True,24
9937,2015-07-29,True,59
4984,2015-07-29,True,2
4104,2015-07-29,True,1
3665,2015-07-29,True,2
3533,2015-07-29,True,25
2545,2015-07-29,True,215
1617,2015-07-29,True,14
2402,2015-07-29,True,56
2382,2015-07-29,True,235
1467,2015-07-29,True,1
1440,2015-07-29,True,1
1434,2015-07-29,True,37
1234,2015-07-29,True,13
2511,2015-07-29,True,160
3167,2015-07-30,False,
3596,2015-07-30,True,39
3679,2015-07-30,True,50
4915,2015-07-30,True,10
6117,2015-07-30,True,34
8072,2015-07-30,True,25
6412,2015-07-30,True,1
8021,2015-07-30,True,8
8110,2015-07-30,True,7
8112,2015-07-30,True,143
2884,2015-07-30,False,
6277,2015-07-30,True,203
2539,2015-07-30,False,
2102,2015-07-30,True,8
2464,2015-07-30,True,53
1304,2015-07-30,True,14
1305,2015-07-30,True,1
1308,2015-07-30,True,22
1734,2015-07-30,True,38
1402,2015-07-30,False,
2347,2015-07-30,False,
2423,2015-07-30,True,39
2448,2015-07-30,True,1
2457,2015-07-30,True,55
2332,2015-07-30,True,58
2497,2015-07-30,True,33
9934,2015-07-31,True,7
3036,2015-07-31,False,
3576,2015-07-31,True,85
3454,2015-07-31,True,1
3376,2015-07-31,True,29
2892,2015-07-31,False,
2351,2015-07-31,True,144
1720,2015-07-31,True,34
1514,2015-07-31,True,53
2616,2015-07-31,True,133
1817,2015-08-03,True,3
2431,2015-08-03,True,55
2823,2015-08-03,False,
2867,2015-08-03,True,35
3090,2015-08-03,True,62
2912,2015-08-04,True,1
8222,2015-08-04,True,5
910801,2015-08-04,True,4
4938,2015-08-04,True,9
3315,2015-08-04,True,231
2536,2015-08-04,True,34
1701,2015-08-04,True,75
2430,2015-08-04,True,139
2030,2015-08-04,True,48
1725,2015-08-04,True,25
1477,2015-08-04,True,10
2489,2015-08-04,True,146
6431,2015-08-05,True,861
5531,2015-08-05,True,147
4912,2015-08-05,True,19
6139,2015-08-05,True,48
1735,2015-08-05,True,33
1464,2015-08-05,True,4
2471,2015-08-05,True,42
3058,2015-08-06,True,21
6201,2015-08-06,True,136
5288,2015-08-06,True,7
5007,2015-08-06,False,
3702,2015-08-06,True,151
3231,2015-08-06,True,94
3209,2015-08-06,True,147
6285,2015-08-06,True,2
2903,2015-08-06,True,32
2488,2015-08-06,True,1
2617,2015-08-06,False,
2481,2015-08-06,True,37
2444,2015-08-06,True,147
2392,2015-08-06,True,3
2324,2015-08-06,True,43
1789,2015-08-06,True,2
1216,2015-08-06,True,8
2891,2015-08-06,False,
